ID,name,name2,typ,role,role2,Verwandtschaft,place,state,polit,beruf,spezifik,sex,institution,institution2,family,,,,,,,,,
A3460,Jakob Tanner,,Person,,,,,,,,,male,,,,,,,,,,,,
A3461,Jakob von Bettingen ,,Person,,,,"ö. Wertheim, Bad. Württ.",,,,,male,,,,,,,,,,,,
A3462,Jakob von Seckendorff ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3463,Jakob von Steinau ,,Person,,,,"sw. Schlüchtern, Hessen",,,,,male,,,,,,,,,,,,
A3464,Jakob von Streitberg,,Person,,,,nö. Forchheim,,,,,male,,,,,,,,,,,,
A3465,Jakob von Wolfstein,,Person,,,,,,,,,male,,,,,,,,,,,,
A3466,Jakob von Wrzessowitz zu Lütig,,Person,Hauptmann im Saazer Kreis,,,"Wrschowitz, bei Laun, nw. Prag, Böhmen",,,Militär,,male,,,,,,,,,,,,
A3467,Jakob Weigel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3468,Jakob zu Weißenstein von Degenberg ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3469,Jan Schüttensam,,Person,,,,,,,,,male,,,,,,,,,,,,
A347,Konrad Dietel,,Person,Bürger zu Hilpoltstein,,,Hilpoltstein,fremder Bürger,,,,male,,,,,,,,,,,,
A3470,Jan Snabel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3471,Jan von Schwamberg zu Pfraumberg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3472,Jan Zyrt von Teinitz,,Person,,,,Teinitz,,,,,male,,,,,,,,,,,,
A3473,"Jan, Hans",,Person,,,,,,,,,male,,,,,,,,,,,,
A3474,Jene Watzka,,Person,,,,,,,,,male,,,,,,,,,,,,
A3475,Jenicko Wagenmann von Moosbach,,Person,,,,Moosbach,,,,,male,,,,,,,,,,,,
A3476,Jeronimus Hubner,,Person,,,,,,,,,male,,,,,,,,,,,,
A3477,Jeronimus von Bopfingen zu Nördlingen,,Person,,,,,,,,,male,,,,,,,,,,,,
A3478,Jobst,,Person,,,,"Markt Einersheim, sö. Kitzingen",,,,,male,,,,,,,,,,,,
A3479,Jobst Haller,,Person,,,,,,,,,male,,,,,,,,,,,,
A348,Konrad Ottler,,Person,Bürger zu Leutershausen,,,Leutershausen,fremder Bürger,,,,male,,,,,,,,,,,,
A3480,Jobst Kellner,,Person,,,,,,,,,male,,,,,,,,,,,,
A3481,Jobst Schirndinger,,Person,Hauptmann zu Hohenberg,,,Hohenberg,,,Militär,,male,,,,,,,,,,,,
A3482,Jobst von Posseck,,Person,,,,,,,,,male,,,,,,,,,,,,
A3483,Jobst von Rotenhan ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3484,Jobst von Weiler ,,Person,Amtmann zu Lohr,,,Lohr,,Funktionsträger,,Amtmann,male,,,,,,,,,,,,
A3485,Jobst Zenger zu Thanstein,,Person,,,,,,,,,male,,,,,,,,,,,,
A3486,Jobst Zettler von Windsheim,,Person,,,,Windsheim,,,,,male,,,,,,,,,,,,
A3487,Johann Boos von Waldeck,,Person,,,,,,,,,male,,,,,,,,,,,,
A3488,Johann Borck, Dr.,Person,Protonotar zu Erfurt,,,Erfurt,,,Jurist,Protonator,male,,,,,,,,,,,,
A3489,Johann Burgau,,Person,Diener des jungen Gf. von Henneberg,,,,Diener,fremder Hof,,,male,Graf von Henneberg,,,,,,,,,,,
A349,Konrad Spieß,,Person,Bürger zu Memmingen,,,Memmingen,fremder Bürger,,,,male,,,,,,,,,,,,
A3490,Johann Cribel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3491,Johann Dirpowetz von Troppau,,Person,,,,Troppau,,,,,male,,,,,,,,,,,,
A3492,Johann Eckstein von Tettnang,,Person,,,,,,,,,male,,,,,,,,,,,,
A3493,Johann Ernst Custer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3494,Johann Feucht,,Person,,,,,,,,,male,,,,,,,,,,,,
A3495,Johann Fryeman,,Person,Freigraf in der Krummen Grafschaft,,,,Niederadel,Gericht,,Freigraf,male,Krumme Grafschaft,,,,,,,,,,,
A3496,Johann Gebhard von Prag,,Person,,,,,,,,,male,,,,,,,,,,,,
A3497,Johann Hundel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3498,Johann Kaldofen,,Person,,,,,,,,,male,,,,,,,,,,,,
A3499,Johann Keschinger,,Person,,,,,,,,,male,,,,,,,,,,,,
A35,Albrecht Preuss,,Person,Bürger zu N.,Goldschmied,,Nürnberg,Nürnberger Bürger,,Handwerker,,male,,,,,,,,,,,,
A350,Konrad Tolder,,Person,Schreiber zu Bischofsheim,,,Bischofsheim,fremder Bürger,,,Schreiber,male,,,,,,,,,,,,
A3500,Johann Lösecke,,Person,Freigraf zu Lichtenfels,,,Lichtenfels,Niederadel,,,Freigraf,male,,,,,,,,,,,,
A3501,Johann Manhof,,Person,Freigraf zu Waldeck,,,Waldeck,Niederadel,,,Freigraf,male,,,,,,,,,,,,
A3502,Johann Peurlin,,Person,,,,,,,,,male,,,,,,,,,,,,
A3503,Johann Philippi von Krakau,,Person,,,,Krakau,,,,,male,,,,,,,,,,,,
A3504,Johann Ramung gen. Werner,,Person,,,,,,,,,male,,,,,,,,,,,,
A3505,Johann Regensburg d. J.,,Person,,,,,,,,,male,,,,,,,,,,,,
A3506,Johann Salzburger,,Person,,,,,,,,,male,,,,,,,,,,,,
A3507,Johann Treutwein von Würzburg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3508,Johann Ubner d. J.,,Person,,,,,,,,,male,,,,,,,,,,,,
A3509,Johann Ulmer,,Person,,,,,,,,,male,,,,,,,,,,,,
A351,Konrad Ullin,,Person,Bürger zu Reutlingen,,,Reutlingen,fremder Bürger,,,,male,,,,,,,,,,,,
A3510,Johann von Abensberg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3511,Johann von Allenblumen,,Person,Vitztum zu Erfurt,,,,,Funktionsträger,,Statthalter,male,,,,,,,,,,,,
A3512,Johann von Beeck zu Köln,,Person,,,,Köln,,,,,male,,,,,,,,,,,,
A3513,Johann von Heideck,,Person,,,,,,,,,male,,,,,,,,,,,,
A3514,Johann von Heideck d. J.,,Person,,,,,,,,,male,,,,,,,,,,,,
A3515,Johann Wickersteil,,Person,,,,,,,,,male,,,,,,,,,,,,
A3516,Johann Wiel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3517,Johann Zalta de Monte Lapido ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3518,Johann Zudel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3519,Johel Pruman,,Person,,,,,,,,,male,,,,,,,,,,,,
A352,Konrad Veldkircher,,Person,Bürger zu Nördlingen,,,Nördlingen,fremder Bürger,,,,male,,,,,,,,,,,,
A3520,"Jonsdorfer, Kaspar",,Person,,,,,,,,,male,,,,,,,,,,,,
A3521,Jordan Maler,,Person,,,,,,,,,male,,,,,,,,,,,,
A3522,Jörg Ahamer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3523,Jörg Aichberger,,Person,Marschall zu Passau ,,,Passau,,,,,male,,,,,,,,,,,,
A3524,Jörg Auer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3525,Jörg Beck von Ravensburg ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3526,Jörg Burger,,Person,,,,,,,,,male,,,,,,,,,,,,
A3527,Jörg Clinger,,Person,,,,,,,,,male,,,,,,,,,,,,
A3528,Jörg Colditz,,Person,,,,,,,,,male,,,,,,,,,,,,
A3529,Jörg Dietzinger,,Person,,,,,,,,,male,,,,,,,,,,,,
A353,Konrad Weissersneider,,Person,Bürger zu Würzburg,,,Würzburg,fremder Bürger,,,,male,,,,,,,,,,,,
A3530,Jörg Ehinger,,Person,,,,,,,,,male,,,,,,,,,,,,
A3531,Jörg Frey,,Person,,,,,,,,,male,,,,,,,,,,,,
A3532,Jörg Fronhofer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3533,Jörg Fuchs zu Burgbreitbach,,Person,,,,,,,,,male,,,,,,,,,,,,
A3534,Jörg Fuchs zu Wallburg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3535,Jörg Geletzel zu Henfenfeld,,Person,,,,Henfenfeld,,,,,male,,,,,,,,,,,,
A3536,Jörg Gumler,,Person,,,,,,,,,male,,,,,,,,,,,,
A3537,Jörg Gundhaus, ,Person,,,,,,,,,male,,,,,,,,,,,,
A3538,Jörg Haller,,Person,,,,,,,,,male,,,,,,,,,,,,
A3539,Jörg Hartheuser,,Person,,,,,,,,,male,,,,,,,,,,,,
A354,Konrad Wolflin,,Person,Bürger zu Gmünd,,,Gmünd,fremder Bürger,,,,male,,,,,,,,,,,,
A3540,Jörg Haut,,Person,,,,,,,,,male,,,,,,,,,,,,
A3541,Jörg Hirschaid,,Person,,,,,,,,,male,,,,,,,,,,,,
A3542,Jörg Hittenbeck zu Schönberg , = Hans,Person,,,,,,,,,male,,,,,,,,,,,,
A3543,Jörg Jack,,Person,Pfleger zu Dollnstein,,,Dollnstein,,Funktionsträger,,Pfleger,male,,,,,,,,,,,,
A3544,Jörg Kogler,,Person,,,,,,,,,male,,,,,,,,,,,,
A3545,Jörg Ledrer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3546,Jörg Lengenfelder,,Person,Bürger zu N.,,,Nürnberg,Nürnberger Bürger,,,,male,,,,,,,,,,,,
A3547,Jörg Liechtenberger,,Person,,,,,,,,,male,,,,,,,,,,,,
A3548,Jörg Liechtnecker,,Person,,,,,,,,,male,,,,,,,,,,,,
A3549,Jörg Meinel,,Person,,,,,,,,,male,,,,,,,,,,,,
A355,Kraft Praun,,Person,Bürger zu Weissenburg,,,Weissenburg,fremder Bürger,,,,male,,,,,,,,,,,,
A3550,Jörg Meltzir,,Person,,,,,,,,,male,,,,,,,,,,,,
A3551,Jörg Mendel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3552,Jörg Mendorfer zu Buch,,Person,,,,,,,,,male,,,,,,,,,,,,
A3553,Jörg Metzler,,Person,,,,,,,,,male,,,,,,,,,,,,
A3554,Jörg Mulpeck,,Person,,,,,,,,,male,,,,,,,,,,,,
A3555,Jörg Mürring,,Person,,,,,,,,,male,,,,,,,,,,,,
A3556,Jörg Permeter,,Person,,,,,,,,,male,,,,,,,,,,,,
A3557,Jörg Pfaff,,Person,,,,,,,,,male,,,,,,,,,,,,
A3558,Jörg Pfreimder,,Person,,,,,,,,,male,,,,,,,,,,,,
A3559,Jörg Pollinger,,Person,,,,,,,,,male,,,,,,,,,,,,
A356,Kramer,,Person,Bg. zu Coburg,,,Coburg,fremder Bürger,,,,male,,,,,,,,,,,,
A3560,Jörg Probst,,Person,Kastner zu Altmannstein,,,Altmannstein,,Funktionsträger,,Kastner,male,,,,,,,,,,,,
A3561,Jörg Proff,,Person,,,,,,,,,male,,,,,,,,,,,,
A3562,Jörg Püttel von Streudorf,,Person,,,,,,,,,male,,,,,,,,,,,,
A3563,Jörg Rabe von Tuchenbach zu Leuchtenberg ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3564,Jörg Rennwart,,Person,,,,,,,,,male,,,,,,,,,,,,
A3565,Jörg Romelshöfer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3566,Jörg Schaller,,Person,,,,,,,,,male,,,,,,,,,,,,
A3567,Jörg Scheftersheimer zu Cadolzburg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3568,Jörg Schel,,Person,Diener zu Amberg,,,Amberg,Diener,,,,male,,,,,,,,,,,,
A3569,Jörg Schenk,,Person,,,,,,,,,male,,,,,,,,,,,,
A357,Kraus von Wöhrd,,Person,Bürger zu Wöhrd,,,Wöhrd,fremder Bürger,,,,male,,,,,,,,,,,,
A3570,Jörg Schick,,Person,,,,,,,,,male,,,,,,,,,,,,
A3571,Jörg Schusler,,Person,,,,,,,,,male,,,,,,,,,,,,
A3572,Jörg Schuster,,Person,,,,,,,,,male,,,,,,,,,,,,
A3573,Jörg Schwarzkopf,,Person,,,,,,,,,male,,,,,,,,,,,,
A3574,Jörg Seiler,,Person,,,,,,,,,male,,,,,,,,,,,,
A3575,Jörg Seinsheim,,Person,,,,,,,,,male,,,,,,,,,,,,
A3576,Jörg Sleiffer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3577,Jörg Smid,,Person,,,,,,,,,male,,,,,,,,,,,,
A3578,Jörg Smidel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3579,Jörg Sperger,,Person,,,,,,,,,male,,,,,,,,,,,,
A358,Kun Budeler,,Person,Bürger zu Frankfurt,,,Frankfurt,fremder Bürger,,,,male,,,,,,,,,,,,
A3580,Jörg Startz,,Person,,,,,,,,,male,,,,,,,,,,,,
A3581,Jörg Steinhauser,,Person,,,,,,,,,male,,,,,,,,,,,,
A3582,Jörg Steinmetz,,Person,,,,,,,,,male,,,,,,,,,,,,
A3583,Jörg Stieber,,Person,,,,,,,,,male,,,,,,,,,,,,
A3584,Jörg Strobel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3585,Jörg Swander,,Person,,,,,,,,,male,,,,,,,,,,,,
A3586,Jörg Sweibrer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3587,Jörg Thum,,Person,,,,,,,,,male,,,,,,,,,,,,
A3588,Jörg Truchseß von Pommersfelden,,Person,,,,,,,,,male,,,,,,,,,,,,
A3589,Jörg Truchseß von Waldburg,,Person,,,,,,,,,male,,,,,,,,,,,,
A359,Leonhard Fröschelmoser,,Person,Bürger zu Salzburg,,,Salzburg,fremder Bürger,,,,male,,,,,,,,,,,,
A3590,Jörg Veldprecher,,Person,,,,,,,,,male,,,,,,,,,,,,
A3591,Jörg von Bebenburg,,Person,Amtmann zu Zwickau,,,Zwickau,,Funktionsträger,,Amtmann,male,,,,,,,,,,,,
A3592,Jörg von Berchtoldshofen,,Person,Pfleger zu Murach,,,Murach,,Funktionsträger,,Pfleger,male,,,,,,,,,,,,
A3593,Jörg von der Kere ,,Person,,,,"Keer, Bergname bei Henneberg, sw. Meiningen, Thüringen",,,,,male,,,,,,,,,,,,
A3594,Jörg von Egloffstein,,Person,,,,,,,,,male,,,,,,,,,,,,
A3595,Jörg von Ellerbach,,Person,,,,sö. Dillingen,,,,,male,,,,,,,,,,,,
A3596,Jörg von Gebsattel ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3597,Jörg von Giech,,Person,,,,,,,,,male,,,,,,,,,,,,
A3598,Jörg von Gundelfingen,,Person,,,,sw. Dillingen,,,,,male,,,,,,,,,,,,
A3599,Jörg von Kraig ,,Person,Hauptmann zu Ortenburg,,,Ortenburg,,Militär,Militär,,male,,,,,,,,,,,,
A36,Peter Kraft,,Person,Bürger zu N.,Goldschmied ,,Nürnberg,Nürnberger Bürger,,Handwerker,,male,,,,,,,,,,,,
A360,Lerchenfelder,,Person,Bürger zu Regensburg,,,Regensburg,fremder Bürger,,,,male,,,,,,,,,,,,
A3600,Jörg von Lisberg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3601,Jörg von Muntzer zu Flügelsberg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3602,Jörg von Rabenstein,,Person,,,,,,,,,male,,,,,,,,,,,,
A3603,Jörg von Rietheim ,,Person,Landschreiber,,,,,,,Landschreiber,male,,,,,,,,,,,,
A3604,Jörg von Schaumberg,,Person,Pfleger zu Stauwffa,,,Stauwffa,,Funktionsträger,,Pfleger,male,,,,,,,,,,,,
A3605,Jörg von Schaumberg zu Lauterburg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3606,Jörg von Seckendorff ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3607,Jörg von Seckendorff zu Dettelsau,,Person,,,,,,,,,male,,,,,,,,,,,,
A3608,Jörg von Stein ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3609,Jörg von Streitberg,,Person,,,,nö. Forchheim,,,,,male,,,,,,,,,,,,
A361,Lienhard Hirl,,Person,Bürger zu Nabburg,,,Nabburg,fremder Bürger,,,,male,,,,,,,,,,,,
A3610,Jörg von Thüngen,,Person,Amtmann zu Lauda,,,Lauda,,Funktionsträger,,Amtmann,male,,,,,,,,,,,,
A3611,Jörg von Trautenberg,,Person,"Pfleger zu Waldeck, Verweser zu Amberg",,,Waldeck,,Funktionsträger,,Pfleger,male,,,,,,,,,,,,
A3612,Jörg von Villenbach zu Erlbach,,Person,,,,sö. Dillingen,,,,,male,,,,,,,,,,,,
A3613,Jörg von Wenkheim,,Person,,,,,,,,,male,,,,,,,,,,,,
A3614,Jörg von Wiesenthau ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3615,Jörg von Wildenstein,,Person,Pfleger zu Lauf,,,Lauf,,Funktionsträger,,Pfleger,male,,,,,,,,,,,,
A3616,Jörg von Wolfstein zu Allersberg,,Person,,,Vetter des Hans von Wolfstein,,,,,,male,,,,,,,,,,,,
A3617,Jörg von Zeyern ,,Person,,,,nö. Kronach,,,,,male,,,,,,,,,,,,
A3618,Jörg Weiss von Ulm ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3619,Jörg Widenstein,,Person,,,,,,,,,male,,,,,,,,,,,,
A362,Lorenz Berkel,,Person,Bürger zu Amberg,,,Amberg,fremder Bürger,,,,male,,,,,,,,,,,,
A3620,Jörg Wind,,Person,,,,,,,,,male,,,,,,,,,,,,
A3621,Jörg Zeh von Lotterhof,,Person,,,,,,,,,male,,,,,,,,,,,,
A3622,Jörg Zimmermann,,Person,,,,,,,,,male,,,,,,,,,,,,
A3623,Jörg Zolner zu Stockach,,Person,,,,Stockach,,,,,male,,,,,,,,,,,,
A3624,Jörg zu Fünfstetten von Wemding,,Person,,,,,,,,,male,,,,,,,,,,,,
A3625,Jörg zu Geyern von Ehenheim,,Person,,,,,,,,,male,,,,,,,,,,,,
A3626,"Jörg, Hammermeister des Erhard von Rohrenstadt",,Person,,,,,,,,,male,,,,,,,,,,,,
A3627,Jos Neumarkter,,Person,,,,,,,,,male,,,,,,,,,,,,
A3628,Jos von Hornstein zu Schatzberg,,Person,,,,,,,,,male,,,,,,,,,,,,
A3629,Jude Caspar Joseph,,Person,Jude,,,,Jude,,,,male,,,,,,,,,,,,
A363,Lorenz Kürsner,,Person,Bürger zu Dinkelsbühl,,,Dinkelsbühl,fremder Bürger,,,,male,,,,,,,,,,,,
A3630,Joß Smidder,,Person,,,,,,,,,male,,,,,,,,,,,,
A3631,Jungel Doß,,Person,Hauptmann zu Lichtenau,,,Lichtenau,,,Militär,,male,,,,,,,,,,,,
A3632,Justina Ulstattin,,Person,,,Witwe des Hans Ultstat,,,,,,female,,,,,,,,,,,,
A3633,Jutta Minlerin,,Person,,,,,,,,,female,,,,,,,,,,,,
A3634,Jutta Rigler,,Person,,,Witwe des C. Rigler,,,,,,female,,,,,,,,,,,,
A3635,Kaaden ,,Person,,,,"sw. Komotau, Böhmen",,,,,male,,,,,,,,,,,,
A3636,Kaisheim ,,Person,,,,n. Donauwörth,,,,,male,,,,,,,,,,,,
A3637,Kantz,,Person,Knecht des Conz Rüdt von Bödigheim,,,,Knecht,,,,male,,,,,,,,,,,,
A3638,Kanzlei von Heidelberg,,Institution,,,,Heidelberg,,Amt,,,,Pfalzgraf,,,,,,,,,,,
A3639,Kanzler des Bischofs von Eichstätt,,Person,,Kanzler des Bischofs von Eichstätt,,Oberbayern,,fremder Hof,,Kanzler,male,Bischof von Eichstätt,,,,,,,,,,,
A364,Lorenz Pogel,,Person,Bürger zu Kötzting,,,Kötzting,fremder Bürger,,,,male,,,,,,,,,,,,
A3640,"Kapp, C., von Ampfrach",,Person,,,,,,,,,male,,,,,,,,,,,,
A3641,Karl IV.,,Person,Kaiser,,,,Fürst,Kaiser,,,male,Kaiserhof,,,,,,,,,,,
A3642,Karl von Thüngen,,Person,,,,,,,,,male,,,,,,,,,,,,
A3643,Kartäuserin Else,,Person,,,,,Kleriker,,,,female,Kartäuser,,,,,,,,,,,
A3644,Kartäuserprior Franciscus,,Person,,,,,Kleriker,,,,male,Kartäuser,,,,,,,,,,,
A3645,Kaspar Bader,,Person,,,,,,,,,male,,,,,,,,,,,,
A3646,Kaspar Bernhart,,Person,,,,,,,,,male,,,,,,,,,,,,
A3647,Kaspar Bernsdorf,,Person,,,,,,,,,male,,,,,,,,,,,,
A3648,Kaspar Biberteraw,,Person,,,,,,,,,male,,,,,,,,,,,,
A3649,Kaspar Eisenfussel,,Person,,,,,,,,,male,,,,,,,,,,,,
A365,Lukas Goldschmid,,Person,Bürger zu Pforzheim,,,Pforzheim,fremder Bürger,,,,male,,,,,,,,,,,,
A3650,Kaspar Frey,,Person,,,,,,,,,male,,,,,,,,,,,,
A3651,Kaspar Gegninger,,Person,Kastner zu Heidenheim,,,,,Funktionsträger,,Kastner,male,,,,,,,,,,,,
A3652,Kaspar Glaser,,Person,,,,,,,,,male,,,,,,,,,,,,
A3653,Kaspar Holrat,,Person,,,,,,,,,male,,,,,,,,,,,,
A3654,Kaspar Ingelsteter ,,Person,,,,Dingelstett,,,,,male,,,,,,,,,,,,
A3655,Kaspar Kapfelberger ,Marquard,Person,,,,,,,,,male,,,,,,,,,,,,
A3656,Kaspar Kornreuter,,Person,Pfleger zu Rothenberg,,,Rothenberg,,Funktionsträger,,Pfleger,male,,,,,,,,,,,,
A3657,Kaspar Leinleutrer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3658,Kaspar Nagel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3659,Kaspar Prand zu Hohenwart,,Person,,,,,,,,,male,,,,,,,,,,,,
A366,Martin Amman,,Person,Bürger zu Coburg,,,Coburg,fremder Bürger,,,,male,,,,,,,,,,,,
A3660,Kaspar Riemenschneider,,Person,,,,,,,,,male,,,,,,,,,,,,
A3661,Kaspar Schlick von Lazan,,Person,,,Bruder des Matheus Schlick von Lazan,,,,,,male,,,,,,,,,,,,
A3662,Kaspar Seitzheinzen ,,Person,,,,,,,,,male,,,,,,,,,,,,
A3663,Kaspar Setteler,,Person,,,,,,,,,male,,,,,,,,,,,,
A3664,Kaspar Steltzer,,Person,,,,,,,,,male,,,,,,,,,,,,
A3665,Kaspar Tolfußlin,,Person,,,,,,,,,male,,,,,,,,,,,,
A3666,Kaspar Uekinger von Gmünd,,Person,,,,Gmünd,,,,,male,,,,,,,,,,,,
A3667,Kaspar Urkinger,,Person,,,,,,,,,male,,,,,,,,,,,,
A3668,Kaspar Vetten,,Person,,,,,,,,,male,,,,,,,,,,,,
A3669,Kaspar von Tettau ,,Person,,,,,,,,,male,,,,,,,,,,,,
A367,Martin Romer,,Person,Bürger zu Zwickau,,,Zwickau,fremder Bürger,,,,male,,,,,,,,,,,,
A3670,Kaspar Vörchtel,,Person,,,,,,,,,male,,,,,,,,,,,,
A3671,Kaspar Wolf,,Person,,,,,,,,,male,,,,,,,,,,,,
A3672,Kastner Neuburg Hz. Ottos von Bayern,,Person,,,,,,,,,male,,,,,,,,,,,,
A3673,Katharina Genugin,,Person,,,,,,,,,female,,,,,,,,,,,,
A3674,Katharina Lamprechtin,,Person,,,Frau des Fritz von Geiselnheim,,,,,,female,,,,,,,,,,,,
A3675,Katharina Liebenleibin,,Person,,,,,,,,,female,,,,,,,,,,,,
A3676,Katharina Lortzerin,,Person,,,,,,,,,female,,,,,,,,,,,,
A3677,Katharina Melberin,,Person,,,,,,,,,female,,,,,,,,,,,,
A3678,Katharina Meltzir,,Person,,,,,,,,,female,,,,,,,,,,,,
A3679,Katharina Wagner,,Person,,,Tochter des Paul Wagner ,,,,,,female,,,,,,,,,,,,
A3680,Katharina Zeichenmacherin,,Person,,,,,,,,,female,,,,,,,,,,,,
A3681,"Katzwang, Ul",,Person,,,,,,,,,male,,,,,,,,,,,,
A3682,"Kaufmann, C.",,Person,,,,,,,,,male,,,,,,,,,,,,
A3683,Kaufmendlin,,Person,,,,,,,,,male,,,,,,,,,,,,
A3684,Kaysersberg ,,Person,,,,"nw. Colmar, Elsaß",,,,,male,,,,,,,,,,,,
A3685,"Kempf, der zu Wöhrd?",,Person,,,,,,,,,male,,,,,,,,,,,,
A3686,Fritz Keppner,,Person,,,Schwager des Michel Frank ,,,,,,male,,,,,,,,,,,,
A3687,Kersbach ,,Person,,,,nö. Lauf,,,,,male,,,,,,,,,,,,
A3688,Kerstan Ruß,,Person,Hauptmann,,,,,,Militär,,male,,,,,,,,,,,,
A3689,"Kienstok, F.",,Person,,,,,,,,,male,,,,,,,,,,,,
A369,Messerer von Wendelstein,,Person,,,,,fremder Bürger,,Hanswerker,,male,,,,,,,,,,,,
A3690,Kilian Lanhut von Eibelstadt,,Person,,,,,,,,,male,,,,,,,,,,,,
A3691,Kilian von Thüngen,,Person,Amtmann zu Uffenheim,,,Uffenheim,,Funktionsträger,,Amtmann,male,,,,,,,,,,,,
A3692,Kinder Berthold Hallers,,Person,,,Kinder Berthold Hallers,,,,,,female,,,,,,,,,,,,
A3693,Kinder Gretzerin,,Person,,,,,,,,,male,,,,,,,,,,,,
A3694,Kinder Sebald,,Person,,,,,,,,,male,,,,,,,,,,,,
A3695,Kinder Vinzenz,,Person,,,,,,,,,male,,,,,,,,,,,,
A3696,Kirche Geilnhausen,,Institution,,,,,,,,,,,,,,,,,,,,,
A3697,Kirche Unser Lieben Frau in Betzenstein,,Institution,,,,,,,,,,,,,,,,,,,,,
A3698,Kirchenmeister von St. Lorenz in Nürnberg,,Person,Kirchenmeister von St. Lorenz in Nürnberg,,,Nürnberg ,Nürnberger Bürger,,,,male,Kirche St. Lorenz in Nürnberg,,,,,,,,,,,
A3699,Kloster Indersdorf ,,Institution,,,,n. München,Kleriker,geistliche Institution,,,,Kloster Indersdorf ,,,,,,,,,,,
A37,Konrad,,Person,,Hammermeister zu Parkstein,,Parkstein,fremder Bürger,,Handwerker,,male,,,,,,,,,,,,
A370,Michel Barbierer,,Person,Bürger zu München,,,München,fremder Bürger,,,,male,,,,,,,,,,,,
A3700,Kloster Kastl ,Abt Jakob,Institution,,,,sw. Amberg,Kleriker,geistliche Institution,,,,Kloster Kastl ,,,,,,,,,,,
A3701,Kloster Saalfeld ,Abt Rüdiger,Institution,,,,"sw. Jena, Thüringen",Kleriker,geistliche Institution,,,,Kloster Saalfeld ,,,,,,,,,,,
A3702,Kloster Schwarzach ,,Institution,,,,"Münsterschwarzach, ö. Würzburg",Kleriker,geistliche Institution,,,,Kloster Schwarzach ,,,,,,,,,,,
A3703,Knecht des Gartners zu Teinitz,,Person,,,,,,,,,male,,,,,,,,,,,,
A3704,Knecht des Heinz von Collenberg ,,Person,Knecht des Heinz von Collenberg ,,,,Knecht,,,,male,,,,,,,,,,,,
A3705,Knechte Wilhelms Eberstein,,Person,Knechte Wilhelms Eberstein,,,,Knecht,,,,male,,,,,,,,,,,,
A3706,"Koler, der",,Person,,,,,,,,,male,,,,,,,,,,,,
A3707,Johann Kommel,,Person,Freigraf zu Stalpe,,,Stalpe,Niederadel,,,Freigraf,male,,,,,,,,,,,,
A3708,Komture des Deutschen Ordens,,Personengruppe,,,,,,,,,male,Deutscher Orden,,,,,,,,,,,
A3709,König Karl von Frankreich,,Person,König von Frankreich,,,,Fürst,,,,male,König von Frankreich,,,,,,,,,,,
A371,Michel Cromer,,Person,Bürger zu Neustadt,,,Neustadt,fremder Bürger,,,,male,,,,,,,,,,,,
A3710,Königsberg ,,Stadt,,,,nw. Bamberg,,,,,,Königsberg ,,,,,,,,,,,
A3711,Königswart ,,Ort,,,,"sö. Eger, Böhmen",,,,,,,,,,,,,,,,,
A3712,Konrad Becker,,Person,,,,,,,,,male,,,,,,,,,,,,
A3713,Konrad Billung,,Person,,,,,,,,,male,,,,,,,,,,,,
A3714,Konrad Castner von Weissenburg ,,Person,,,,,,,,,male,,,,,,,,,,,,
