IdPerson,Name,Rolle,IdBER
A1352,Niclas Swertfeger,MENTIONED_IN,BER4115
A4101,Niclas Toppler d. J.,SENDER_IN,BER7472
A4101,Niclas Toppler d. J.,SENDER_IN,BER6684
A4101,Niclas Toppler d. J.,SENDER_IN,BER6689
A4102,Niclas von Weil,SENDER_IN,BER2312
A1353,Niclas Zaumstricker,MENTIONED_IN,BER5753
A1353,Niclas Zaumstricker,MENTIONED_IN,BER4926
A380,Niclas Zeilmaier,MENTIONED_IN,BER2907
A4103,"Niclas, Barfüsser in Böhmen und Gardian in Prag",SENDER_IN,BER1954
A4104,Nicolao Foscharerio,SENDER_IN,BER2595
A4105,Nicolas Gleistendauer,SENDER_IN,BER7558
A4106,Nicolas Horen,MENTIONED_IN,BER7627
A1354,Nicolas Kremer,MENTIONED_IN,BER7279
A4107,Nicolas Wollensack,MENTIONED_IN,BER7567
A4107,Nicolas Wollensack,MENTIONED_IN,BER2310
A4107,Nicolas Wollensack,MENTIONED_IN,BER6276
A4107,Nicolas Wollensack,SENDER_IN,BER7477
A4107,Nicolas Wollensack,MENTIONED_IN,BER7565
A4107,Nicolas Wollensack,MENTIONED_IN,BER7566
A4108,Niedere und See Städte ,MENTIONED_IN,BER3135
A4109,Niederndorf ,MENTIONED_IN,BER7143
A4110,Niklas Gesell,MENTIONED_IN,BER3073
A1355,Niklas Granetel,SENDER_IN,BER7079
A4111,Niklas Hannemann,SENDER_IN,BER3271
A535,Niklas Predenwinder,MENTIONED_IN,BER4806
A4112,Niklas von Breslau ,SENDER_IN,BER6762
A82,Nikolaus III. Muffel,SENDER_IN,BER8270
A82,Nikolaus III. Muffel,MENTIONED_IN,BER457
A82,Nikolaus III. Muffel,MENTIONED_IN,BER924
A82,Nikolaus III. Muffel,SENDER_IN,BER969
A82,Nikolaus III. Muffel,RECEIVER_IN,BER1207
A82,Nikolaus III. Muffel,RECEIVER_IN,BER1221
A82,Nikolaus III. Muffel,SENDER_IN,BER1355
A82,Nikolaus III. Muffel,SENDER_IN,BER1365
A82,Nikolaus III. Muffel,SENDER_IN,BER1378
A82,Nikolaus III. Muffel,SENDER_IN,BER1434
A82,Nikolaus III. Muffel,SENDER_IN,BER1443
A82,Nikolaus III. Muffel,SENDER_IN,BER1466
A82,Nikolaus III. Muffel,SENDER_IN,BER1538
A82,Nikolaus III. Muffel,SENDER_IN,BER1553
A82,Nikolaus III. Muffel,SENDER_IN,BER1588
A82,Nikolaus III. Muffel,SENDER_IN,BER1625
A82,Nikolaus III. Muffel,MENTIONED_IN,BER1692
A82,Nikolaus III. Muffel,SENDER_IN,BER1782
A82,Nikolaus III. Muffel,SENDER_IN,BER1831
A82,Nikolaus III. Muffel,SENDER_IN,BER1841
A82,Nikolaus III. Muffel,SENDER_IN,BER1932
A82,Nikolaus III. Muffel,SENDER_IN,BER1935
A82,Nikolaus III. Muffel,SENDER_IN,BER1953
A82,Nikolaus III. Muffel,SENDER_IN,BER2010
A82,Nikolaus III. Muffel,SENDER_IN,BER2020
A82,Nikolaus III. Muffel,SENDER_IN,BER2039
A82,Nikolaus III. Muffel,SENDER_IN,BER2108
A82,Nikolaus III. Muffel,SENDER_IN,BER2119
A82,Nikolaus III. Muffel,SENDER_IN,BER2145
A82,Nikolaus III. Muffel,SENDER_IN,BER2163
A82,Nikolaus III. Muffel,MENTIONED_IN,BER2183
A82,Nikolaus III. Muffel,SENDER_IN,BER2201
A82,Nikolaus III. Muffel,MENTIONED_IN,BER2237
A82,Nikolaus III. Muffel,MENTIONED_IN,BER2239
A82,Nikolaus III. Muffel,RECEIVER_IN,BER2312
A82,Nikolaus III. Muffel,RECEIVER_IN,BER2338
A82,Nikolaus III. Muffel,MENTIONED_IN,BER2435
A82,Nikolaus III. Muffel,SENDER_IN,BER2465
A82,Nikolaus III. Muffel,SENDER_IN,BER2498
A82,Nikolaus III. Muffel,SENDER_IN,BER2506
A82,Nikolaus III. Muffel,SENDER_IN,BER2515
A82,Nikolaus III. Muffel,SENDER_IN,BER2524
A82,Nikolaus III. Muffel,SENDER_IN,BER2556
A82,Nikolaus III. Muffel,SENDER_IN,BER2573
A82,Nikolaus III. Muffel,SENDER_IN,BER2591
A82,Nikolaus III. Muffel,SENDER_IN,BER2604
A82,Nikolaus III. Muffel,SENDER_IN,BER2640
A82,Nikolaus III. Muffel,SENDER_IN,BER2644
A82,Nikolaus III. Muffel,SENDER_IN,BER2761
A82,Nikolaus III. Muffel,MENTIONED_IN,BER2867
A82,Nikolaus III. Muffel,SENDER_IN,BER2884
A82,Nikolaus III. Muffel,SENDER_IN,BER2916
A82,Nikolaus III. Muffel,SENDER_IN,BER2952
A82,Nikolaus III. Muffel,SENDER_IN,BER2995
A82,Nikolaus III. Muffel,MENTIONED_IN,BER3086
A82,Nikolaus III. Muffel,SENDER_IN,BER3109
A82,Nikolaus III. Muffel,MENTIONED_IN,BER3111
A82,Nikolaus III. Muffel,SENDER_IN,BER3121
A82,Nikolaus III. Muffel,SENDER_IN,BER3151
A82,Nikolaus III. Muffel,MENTIONED_IN,BER3195
A82,Nikolaus III. Muffel,SENDER_IN,BER3197
A82,Nikolaus III. Muffel,MENTIONED_IN,BER3216
A82,Nikolaus III. Muffel,SENDER_IN,BER3256
A82,Nikolaus III. Muffel,SENDER_IN,BER3289
A82,Nikolaus III. Muffel,SENDER_IN,BER3391
A82,Nikolaus III. Muffel,SENDER_IN,BER3447
A82,Nikolaus III. Muffel,SENDER_IN,BER3497
A82,Nikolaus III. Muffel,RECEIVER_IN,BER3584
A82,Nikolaus III. Muffel,RECEIVER_IN,BER3620
A82,Nikolaus III. Muffel,RECEIVER_IN,BER3713
A82,Nikolaus III. Muffel,SENDER_IN,BER3878
A82,Nikolaus III. Muffel,SENDER_IN,BER3940
A82,Nikolaus III. Muffel,SENDER_IN,BER3960
A82,Nikolaus III. Muffel,SENDER_IN,BER3972
A82,Nikolaus III. Muffel,SENDER_IN,BER4011
A82,Nikolaus III. Muffel,SENDER_IN,BER4012
A82,Nikolaus III. Muffel,RECEIVER_IN,BER4090
A82,Nikolaus III. Muffel,RECEIVER_IN,BER4124
A82,Nikolaus III. Muffel,RECEIVER_IN,BER4220
A82,Nikolaus III. Muffel,SENDER_IN,BER4301
A82,Nikolaus III. Muffel,SENDER_IN,BER4320
A82,Nikolaus III. Muffel,SENDER_IN,BER4327
A82,Nikolaus III. Muffel,RECEIVER_IN,BER4377
A82,Nikolaus III. Muffel,RECEIVER_IN,BER4433
A82,Nikolaus III. Muffel,MENTIONED_IN,BER4720
A82,Nikolaus III. Muffel,RECEIVER_IN,BER4721
A82,Nikolaus III. Muffel,RECEIVER_IN,BER4742
A82,Nikolaus III. Muffel,RECEIVER_IN,BER5019
A82,Nikolaus III. Muffel,MENTIONED_IN,BER5067
A82,Nikolaus III. Muffel,RECEIVER_IN,BER5229
A82,Nikolaus III. Muffel,RECEIVER_IN,BER5256
A82,Nikolaus III. Muffel,RECEIVER_IN,BER5276
A82,Nikolaus III. Muffel,SENDER_IN,BER5302
A82,Nikolaus III. Muffel,SENDER_IN,BER5314
A82,Nikolaus III. Muffel,SENDER_IN,BER5319
A82,Nikolaus III. Muffel,RECEIVER_IN,BER5413
A82,Nikolaus III. Muffel,SENDER_IN,BER5769
A82,Nikolaus III. Muffel,SENDER_IN,BER5787
A82,Nikolaus III. Muffel,SENDER_IN,BER5808
A82,Nikolaus III. Muffel,RECEIVER_IN,BER6010
A82,Nikolaus III. Muffel,RECEIVER_IN,BER6029
A82,Nikolaus III. Muffel,RECEIVER_IN,BER6057
A82,Nikolaus III. Muffel,RECEIVER_IN,BER6061
A82,Nikolaus III. Muffel,SENDER_IN,BER6084
A82,Nikolaus III. Muffel,SENDER_IN,BER6096
A82,Nikolaus III. Muffel,SENDER_IN,BER6178
A82,Nikolaus III. Muffel,SENDER_IN,BER6219
A82,Nikolaus III. Muffel,SENDER_IN,BER6231
A82,Nikolaus III. Muffel,SENDER_IN,BER6271
A82,Nikolaus III. Muffel,SENDER_IN,BER6288
A82,Nikolaus III. Muffel,SENDER_IN,BER6296
A82,Nikolaus III. Muffel,SENDER_IN,BER6321
A82,Nikolaus III. Muffel,SENDER_IN,BER6335
A82,Nikolaus III. Muffel,SENDER_IN,BER6390
A82,Nikolaus III. Muffel,RECEIVER_IN,BER6563
A82,Nikolaus III. Muffel,RECEIVER_IN,BER6594
A82,Nikolaus III. Muffel,MENTIONED_IN,BER7184
A82,Nikolaus III. Muffel,RECEIVER_IN,BER7523
A82,Nikolaus III. Muffel,MENTIONED_IN,BER7607
A82,Nikolaus III. Muffel,MENTIONED_IN,BER7743
A82,Nikolaus III. Muffel,MENTIONED_IN,BER7912
A82,Nikolaus III. Muffel,SENDER_IN,BER8179
A82,Nikolaus III. Muffel,SENDER_IN,BER8192
A82,Nikolaus III. Muffel,SENDER_IN,BER8220
A4113,Nikolaus von Kues,SENDER_IN,BER6652
A4113,Nikolaus von Kues,MENTIONED_IN,BER29
A4113,Nikolaus von Kues,SENDER_IN,BER3874
A1629,Nördlingen ,SENDER_IN,BER8219
A1629,Nördlingen ,MENTIONED_IN,BER142
A1629,Nördlingen ,SENDER_IN,BER164
A1629,Nördlingen ,MENTIONED_IN,BER197
A1629,Nördlingen ,SENDER_IN,BER272
A1629,Nördlingen ,SENDER_IN,BER387
A1629,Nördlingen ,SENDER_IN,BER396
A1629,Nördlingen ,SENDER_IN,BER440
A1629,Nördlingen ,SENDER_IN,BER500
A1629,Nördlingen ,SENDER_IN,BER519
A1629,Nördlingen ,SENDER_IN,BER522
A1629,Nördlingen ,SENDER_IN,BER599
A1629,Nördlingen ,SENDER_IN,BER664
A1629,Nördlingen ,SENDER_IN,BER703
A1629,Nördlingen ,SENDER_IN,BER742
A1629,Nördlingen ,MENTIONED_IN,BER791
A1629,Nördlingen ,SENDER_IN,BER922
A1629,Nördlingen ,MENTIONED_IN,BER950
A1629,Nördlingen ,SENDER_IN,BER1004
A1629,Nördlingen ,SENDER_IN,BER1346
A1629,Nördlingen ,MENTIONED_IN,BER1355
A1629,Nördlingen ,MENTIONED_IN,BER1372
A1629,Nördlingen ,SENDER_IN,BER1414
A1629,Nördlingen ,MENTIONED_IN,BER1422
A1629,Nördlingen ,SENDER_IN,BER1447
A1629,Nördlingen ,MENTIONED_IN,BER1537
A1629,Nördlingen ,SENDER_IN,BER1541
A1629,Nördlingen ,MENTIONED_IN,BER1547
A1629,Nördlingen ,SENDER_IN,BER1617
A1629,Nördlingen ,SENDER_IN,BER1689
A1629,Nördlingen ,MENTIONED_IN,BER1910
A1629,Nördlingen ,SENDER_IN,BER1917
A1629,Nördlingen ,SENDER_IN,BER1933
A1629,Nördlingen ,SENDER_IN,BER2005
A1629,Nördlingen ,SENDER_IN,BER2099
A1629,Nördlingen ,SENDER_IN,BER2218
A1629,Nördlingen ,SENDER_IN,BER2253
A1629,Nördlingen ,SENDER_IN,BER2278
A1629,Nördlingen ,SENDER_IN,BER2337
A1629,Nördlingen ,SENDER_IN,BER2579
A1629,Nördlingen ,MENTIONED_IN,BER2713
A1629,Nördlingen ,MENTIONED_IN,BER2946
A1629,Nördlingen ,SENDER_IN,BER2954
A1629,Nördlingen ,MENTIONED_IN,BER2996
A1629,Nördlingen ,SENDER_IN,BER3010
A1629,Nördlingen ,MENTIONED_IN,BER3077
A1629,Nördlingen ,MENTIONED_IN,BER3086
A1629,Nördlingen ,SENDER_IN,BER3092
A1629,Nördlingen ,SENDER_IN,BER3093
A1629,Nördlingen ,SENDER_IN,BER3097
A1629,Nördlingen ,SENDER_IN,BER3185
A1629,Nördlingen ,SENDER_IN,BER3253
A1629,Nördlingen ,SENDER_IN,BER3295
A1629,Nördlingen ,MENTIONED_IN,BER3332
A1629,Nördlingen ,SENDER_IN,BER3370
A1629,Nördlingen ,SENDER_IN,BER3373
A1629,Nördlingen ,SENDER_IN,BER3401
A1629,Nördlingen ,SENDER_IN,BER3424
A1629,Nördlingen ,SENDER_IN,BER3458
A1629,Nördlingen ,SENDER_IN,BER3461
A1629,Nördlingen ,SENDER_IN,BER3537
A1629,Nördlingen ,SENDER_IN,BER3638
A1629,Nördlingen ,SENDER_IN,BER3684
A1629,Nördlingen ,MENTIONED_IN,BER3727
A1629,Nördlingen ,SENDER_IN,BER3753
A1629,Nördlingen ,SENDER_IN,BER3762
A1629,Nördlingen ,SENDER_IN,BER3829
A1629,Nördlingen ,SENDER_IN,BER3846
A1629,Nördlingen ,SENDER_IN,BER3859
A1629,Nördlingen ,SENDER_IN,BER3966
A1629,Nördlingen ,SENDER_IN,BER4005
A1629,Nördlingen ,SENDER_IN,BER4115
A1629,Nördlingen ,SENDER_IN,BER4125
A1629,Nördlingen ,SENDER_IN,BER4185
A1629,Nördlingen ,SENDER_IN,BER4219
A1629,Nördlingen ,SENDER_IN,BER4379
A1629,Nördlingen ,SENDER_IN,BER4458
A1629,Nördlingen ,SENDER_IN,BER4469
A1629,Nördlingen ,SENDER_IN,BER4482
A1629,Nördlingen ,SENDER_IN,BER4485
A1629,Nördlingen ,SENDER_IN,BER4549
A1629,Nördlingen ,MENTIONED_IN,BER4664
A1629,Nördlingen ,MENTIONED_IN,BER4693
A1629,Nördlingen ,MENTIONED_IN,BER4752
A1629,Nördlingen ,SENDER_IN,BER4757
A1629,Nördlingen ,SENDER_IN,BER4783
A1629,Nördlingen ,SENDER_IN,BER4859
A1629,Nördlingen ,SENDER_IN,BER4990
A1629,Nördlingen ,SENDER_IN,BER5011
A1629,Nördlingen ,SENDER_IN,BER5016
A1629,Nördlingen ,SENDER_IN,BER5029
A1629,Nördlingen ,SENDER_IN,BER5108
A1629,Nördlingen ,SENDER_IN,BER5116
A1629,Nördlingen ,SENDER_IN,BER5168
A1629,Nördlingen ,SENDER_IN,BER5183
A1629,Nördlingen ,SENDER_IN,BER5327
A1629,Nördlingen ,SENDER_IN,BER5328
A1629,Nördlingen ,SENDER_IN,BER5366
A1629,Nördlingen ,MENTIONED_IN,BER5418
A1629,Nördlingen ,SENDER_IN,BER5461
A1629,Nördlingen ,MENTIONED_IN,BER5475
A1629,Nördlingen ,SENDER_IN,BER5504
A1629,Nördlingen ,SENDER_IN,BER5541
A1629,Nördlingen ,SENDER_IN,BER5570
A1629,Nördlingen ,SENDER_IN,BER5613
A1629,Nördlingen ,SENDER_IN,BER5654
A1629,Nördlingen ,SENDER_IN,BER5711
A1629,Nördlingen ,MENTIONED_IN,BER5724
A1629,Nördlingen ,MENTIONED_IN,BER5727
A1629,Nördlingen ,SENDER_IN,BER5778
A1629,Nördlingen ,SENDER_IN,BER5779
A1629,Nördlingen ,SENDER_IN,BER5782
A1629,Nördlingen ,SENDER_IN,BER5801
A1629,Nördlingen ,SENDER_IN,BER5847
A1629,Nördlingen ,SENDER_IN,BER5903
A1629,Nördlingen ,MENTIONED_IN,BER5904
A1629,Nördlingen ,SENDER_IN,BER5931
A1629,Nördlingen ,SENDER_IN,BER6062
A1629,Nördlingen ,SENDER_IN,BER6159
A1629,Nördlingen ,SENDER_IN,BER6216
A1629,Nördlingen ,SENDER_IN,BER6274
A1629,Nördlingen ,SENDER_IN,BER6307
A1629,Nördlingen ,MENTIONED_IN,BER6315
A1629,Nördlingen ,SENDER_IN,BER6342
A1629,Nördlingen ,SENDER_IN,BER6356
A1629,Nördlingen ,SENDER_IN,BER6382
A1629,Nördlingen ,SENDER_IN,BER6444
A1629,Nördlingen ,SENDER_IN,BER6489
A1629,Nördlingen ,SENDER_IN,BER6512
A1629,Nördlingen ,SENDER_IN,BER6514
A1629,Nördlingen ,SENDER_IN,BER6601
A1629,Nördlingen ,SENDER_IN,BER6616
A1629,Nördlingen ,SENDER_IN,BER6645
A1629,Nördlingen ,SENDER_IN,BER6666
A1629,Nördlingen ,SENDER_IN,BER6674
A1629,Nördlingen ,SENDER_IN,BER6678
A1629,Nördlingen ,SENDER_IN,BER6714
A1629,Nördlingen ,MENTIONED_IN,BER6718
A1629,Nördlingen ,SENDER_IN,BER6734
A1629,Nördlingen ,MENTIONED_IN,BER6742
A1629,Nördlingen ,SENDER_IN,BER6764
A1629,Nördlingen ,SENDER_IN,BER6774
A1629,Nördlingen ,SENDER_IN,BER6803
A1629,Nördlingen ,SENDER_IN,BER6863
A1629,Nördlingen ,MENTIONED_IN,BER6895
A1629,Nördlingen ,SENDER_IN,BER6905
A1629,Nördlingen ,SENDER_IN,BER6925
A1629,Nördlingen ,MENTIONED_IN,BER7051
A1629,Nördlingen ,MENTIONED_IN,BER7060
A1629,Nördlingen ,SENDER_IN,BER7063
A1629,Nördlingen ,SENDER_IN,BER7067
A1629,Nördlingen ,SENDER_IN,BER7112
A1629,Nördlingen ,SENDER_IN,BER7164
A1629,Nördlingen ,SENDER_IN,BER7168
A1629,Nördlingen ,SENDER_IN,BER7255
A1629,Nördlingen ,SENDER_IN,BER7277
A1629,Nördlingen ,SENDER_IN,BER7296
A1629,Nördlingen ,SENDER_IN,BER7388
A1629,Nördlingen ,MENTIONED_IN,BER7402
A1629,Nördlingen ,SENDER_IN,BER7427
A1629,Nördlingen ,SENDER_IN,BER7450
A1629,Nördlingen ,MENTIONED_IN,BER7479
A1629,Nördlingen ,SENDER_IN,BER7516
A1629,Nördlingen ,SENDER_IN,BER7542
A1629,Nördlingen ,SENDER_IN,BER7560
A1629,Nördlingen ,MENTIONED_IN,BER7616
A1629,Nördlingen ,SENDER_IN,BER7652
A1629,Nördlingen ,SENDER_IN,BER7670
A1629,Nördlingen ,SENDER_IN,BER7709
A1629,Nördlingen ,SENDER_IN,BER7763
A1629,Nördlingen ,SENDER_IN,BER7767
A1629,Nördlingen ,SENDER_IN,BER7769
A1629,Nördlingen ,MENTIONED_IN,BER7774
A1629,Nördlingen ,SENDER_IN,BER7784
A1629,Nördlingen ,MENTIONED_IN,BER7839
A1629,Nördlingen ,SENDER_IN,BER7888
A1629,Nördlingen ,SENDER_IN,BER7908
A1629,Nördlingen ,SENDER_IN,BER7909
A1629,Nördlingen ,SENDER_IN,BER7939
A1629,Nördlingen ,SENDER_IN,BER7940
A1629,Nördlingen ,MENTIONED_IN,BER7941
A1629,Nördlingen ,MENTIONED_IN,BER8006
A1629,Nördlingen ,SENDER_IN,BER8031
A1629,Nördlingen ,SENDER_IN,BER8064
A1629,Nördlingen ,RECEIVER_IN,BER8102
A1629,Nördlingen ,SENDER_IN,BER8146
A4114,"Nürmberger, der",MENTIONED_IN,BER7564
A4114,"Nürmberger, der",MENTIONED_IN,BER747
A1630,Nürnberg ,MENTIONED_IN,BER7107
A1630,Nürnberg ,SENDER_IN,BER2400
A1630,Nürnberg ,MENTIONED_IN,BER3432
A1630,Nürnberg ,MENTIONED_IN,BER5309
A1630,Nürnberg ,MENTIONED_IN,BER5903
A4115,Nürnberger Bote,MENTIONED_IN,BER5952
A4116,Nürnberger Brückenmeister,MENTIONED_IN,BER3315
A1356,Nürnberger Flaschner,SENDER_IN,BER3156
A1356,Nürnberger Flaschner,RECEIVER_IN,BER2914
A1357,Nürnberger Fleischhacker und Schusterknechte,SENDER_IN,BER6729
A1358,Nürnberger Gürtler und Spengler,SENDER_IN,BER7080
A916,Nürnberger Juden,MENTIONED_IN,BER4694
A916,Nürnberger Juden,MENTIONED_IN,BER2124
A916,Nürnberger Juden,MENTIONED_IN,BER2522
A916,Nürnberger Juden,MENTIONED_IN,BER2593
A916,Nürnberger Juden,MENTIONED_IN,BER2594
A916,Nürnberger Juden,MENTIONED_IN,BER2598
A916,Nürnberger Juden,MENTIONED_IN,BER2605
A916,Nürnberger Juden,MENTIONED_IN,BER2715
A916,Nürnberger Juden,MENTIONED_IN,BER4128
A916,Nürnberger Juden,MENTIONED_IN,BER4415
A917,Nürnberger Judenmeister,MENTIONED_IN,BER7975
A4117,Nürnberger Kaufleute,MENTIONED_IN,BER3680
A4117,Nürnberger Kaufleute,MENTIONED_IN,BER2736
A1359,Nürnberger Kupferschauer,MENTIONED_IN,BER3496
A1360,Nürnberger Leinweber?,MENTIONED_IN,BER2908
A1361,Nürnberger Losunger,MENTIONED_IN,BER715
A1362,Nürnberger Messingschlager,SENDER_IN,BER4122
A1362,Nürnberger Messingschlager,MENTIONED_IN,BER1641
A1362,Nürnberger Messingschlager,RECEIVER_IN,BER2424
A1362,Nürnberger Messingschlager,MENTIONED_IN,BER3068
A1362,Nürnberger Messingschlager,SENDER_IN,BER3496
A1362,Nürnberger Messingschlager,MENTIONED_IN,BER3547
A4118,Nürnberger Nachbarn vom Heilsbronner Hof,SENDER_IN,BER3438
A1009,Nürnberger Pfarrer,MENTIONED_IN,BER7175
A1009,Nürnberger Pfarrer,MENTIONED_IN,BER4071
A1363,Nürnberger Pfendter,SENDER_IN,BER2402
A661,Nürnberger Predigerkloster,MENTIONED_IN,BER7916
A661,Nürnberger Predigerkloster,MENTIONED_IN,BER4531
A1364,Nürnberger Rat und Gemeinde,MENTIONED_IN,BER6488
A1365,Nürnberger Ratsfreunde,RECEIVER_IN,BER2432
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER170
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER432
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER439
A1365,Nürnberger Ratsfreunde,RECEIVER_IN,BER440
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1125
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1155
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1158
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1160
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1176
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1186
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1197
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1223
A1365,Nürnberger Ratsfreunde,SENDER_IN,BER1230
A1365,Nürnberger Ratsfreunde,MENTIONED_IN,BER1449
A1365,Nürnberger Ratsfreunde,MENTIONED_IN,BER1733
A1365,Nürnberger Ratsfreunde,MENTIONED_IN,BER1768
A4119,Nürnberger Reichswald,MENTIONED_IN,BER56
A1505,Nürnberger Richter,RECEIVER_IN,BER4762
A1505,Nürnberger Richter,SENDER_IN,BER2402
A4120,Nürnberger Schützen,MENTIONED_IN,BER5292
A4121,Nürnberger Spital,MENTIONED_IN,BER7234
A4121,Nürnberger Spital,MENTIONED_IN,BER966
A4121,Nürnberger Spital,MENTIONED_IN,BER2437
A4121,Nürnberger Spital,MENTIONED_IN,BER2824
A4121,Nürnberger Spital,MENTIONED_IN,BER6024
A4121,Nürnberger Spital,MENTIONED_IN,BER7054
A1366,Nürnberger Taschner,MENTIONED_IN,BER5210
A1367,Nürnberger Tuchscherer,SENDER_IN,BER6223
A1367,Nürnberger Tuchscherer,SENDER_IN,BER4790
A1367,Nürnberger Tuchscherer,MENTIONED_IN,BER6028
A1367,Nürnberger Tuchscherer,MENTIONED_IN,BER6122
A1368,Nürnberger Ungelter,SENDER_IN,BER1677
A1369,Nürnberger Viertelmeister,SENDER_IN,BER7205
A4122,Nürnberger Weinmarkt,MENTIONED_IN,BER1676
A4123,Nussel,MENTIONED_IN,BER3038
A822,Nyll Diessar,MENTIONED_IN,BER6957
A4124,Oberhochstatt ,MENTIONED_IN,BER1610
A4125,Oberreichenbach ,MENTIONED_IN,BER2171
A4126,"Och, C.",SENDER_IN,BER4973
A1631,Ochsenfurt ,MENTIONED_IN,BER7736
A1631,Ochsenfurt ,SENDER_IN,BER2213
A4127,"Ödenberger, der",MENTIONED_IN,BER4546
A4127,"Ödenberger, der",MENTIONED_IN,BER3705
A4127,"Ödenberger, der",MENTIONED_IN,BER3706
A4127,"Ödenberger, der",MENTIONED_IN,BER3741
A1632,Odran ,SENDER_IN,BER2841
A1632,Odran ,SENDER_IN,BER2150
A1632,Odran ,MENTIONED_IN,BER2840
A4128,Oelsnach,MENTIONED_IN,BER67
A1474,Oelsnitz ,MENTIONED_IN,BER2196
A1474,Oelsnitz ,MENTIONED_IN,BER2004
A1474,Oelsnitz ,MENTIONED_IN,BER2008
A1474,Oelsnitz ,MENTIONED_IN,BER2041
A1474,Oelsnitz ,MENTIONED_IN,BER2064
A1474,Oelsnitz ,MENTIONED_IN,BER2115
A1474,Oelsnitz ,MENTIONED_IN,BER2175
A4129,Oettingen ,MENTIONED_IN,BER8255
A1633,Ofen ,MENTIONED_IN,BER7957
A155,Orlos Hofman,MENTIONED_IN,BER2384
A4130,Ortel Lengenfelder,MENTIONED_IN,BER6912
A103,Ortolf II. Stromer,RECEIVER_IN,BER5277
A103,Ortolf II. Stromer,RECEIVER_IN,BER853
A103,Ortolf II. Stromer,MENTIONED_IN,BER3104
A103,Ortolf II. Stromer,RECEIVER_IN,BER3734
A103,Ortolf II. Stromer,RECEIVER_IN,BER4211
A103,Ortolf II. Stromer,SENDER_IN,BER4221
A103,Ortolf II. Stromer,RECEIVER_IN,BER4295
A103,Ortolf II. Stromer,RECEIVER_IN,BER4347
A103,Ortolf II. Stromer,RECEIVER_IN,BER4422
A103,Ortolf II. Stromer,RECEIVER_IN,BER4477
A103,Ortolf II. Stromer,RECEIVER_IN,BER4494
A103,Ortolf II. Stromer,RECEIVER_IN,BER4754
A103,Ortolf II. Stromer,RECEIVER_IN,BER4919
A103,Ortolf II. Stromer,MENTIONED_IN,BER5070
A4131,Ortolf von Milz ,MENTIONED_IN,BER7346
A4131,Ortolf von Milz ,SENDER_IN,BER7289
A4132,"Ortolf, H.",MENTIONED_IN,BER5777
A4133,Österreich,MENTIONED_IN,BER7160
A4133,Österreich,MENTIONED_IN,BER4038
A4133,Österreich,MENTIONED_IN,BER4099
A4133,Österreich,MENTIONED_IN,BER4108
A4133,Österreich,MENTIONED_IN,BER4338
A381,Oswald Berwig,MENTIONED_IN,BER8059
A381,Oswald Berwig,MENTIONED_IN,BER7978
A381,Oswald Berwig,MENTIONED_IN,BER8045
A1010,Oswald Gf. von Ortenburg ,SENDER_IN,BER3283
A4134,Oswald Neyder,SENDER_IN,BER2288
A4135,Oswald Ötlinger,MENTIONED_IN,BER4613
A4135,Oswald Ötlinger,SENDER_IN,BER113
A4135,Oswald Ötlinger,SENDER_IN,BER182
A4135,Oswald Ötlinger,MENTIONED_IN,BER1006
A4135,Oswald Ötlinger,MENTIONED_IN,BER1144
A4135,Oswald Ötlinger,SENDER_IN,BER1164
A4135,Oswald Ötlinger,SENDER_IN,BER1545
A4135,Oswald Ötlinger,MENTIONED_IN,BER4569
A4136,Oswald von Törring zum Stein ,MENTIONED_IN,BER7662
A4136,Oswald von Törring zum Stein ,MENTIONED_IN,BER7654
A4137,Oswald Weglin,MENTIONED_IN,BER6723
A4138,Othmar Hör,MENTIONED_IN,BER7037
A4139,"Ott, C.",MENTIONED_IN,BER4832
A1634,Ottensoos ,MENTIONED_IN,BER7563
A1634,Ottensoos ,SENDER_IN,BER890
A4140,OttmarZwick,SENDER_IN,BER159
A4140,OttmarZwick,SENDER_IN,BER91
A4141,Otto Clepp,MENTIONED_IN,BER8134
A1370,Otto Dorfler,MENTIONED_IN,BER6229
A4142,Otto Durss von Lauf,MENTIONED_IN,BER5101
A4142,Otto Durss von Lauf,MENTIONED_IN,BER5062
A4143,Otto Genslin von Ebermannstadt,MENTIONED_IN,BER3908
A4144,Otto Haid,MENTIONED_IN,BER7669
A4144,Otto Haid,MENTIONED_IN,BER3896
A382,Otto Han,MENTIONED_IN,BER8011
A1371,Otto Herdegen,MENTIONED_IN,BER2542
A1371,Otto Herdegen,SENDER_IN,BER7791
A1371,Otto Herdegen,SENDER_IN,BER7814
A1371,Otto Herdegen,SENDER_IN,BER7834
A1371,Otto Herdegen,MENTIONED_IN,BER7884
A1371,Otto Herdegen,MENTIONED_IN,BER7905
A1371,Otto Herdegen,SENDER_IN,BER7957
